episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,optimizer_steps_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,hist_stats/episode_reward,hist_stats/episode_lengths,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/grad_time_ms,info/update_time_ms,info/opt_peak_throughput,info/sample_peak_throughput,info/opt_samples,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,info/learner/allreduce_latency,info/learner/cur_kl_coeff,info/learner/cur_lr,info/learner/total_loss,info/learner/policy_loss,info/learner/vf_loss,info/learner/vf_explained_var,info/learner/kl,info/learner/entropy,info/learner/entropy_coeff
21.0,-19.0,10.56,1767.42,3,1,4200,False,2356200,1507,561,47338ec8be374c029f9b751bd74e30d6,2020-05-10_14-31-01,1589121061,21.421900272369385,12016.89020037651,24796,ip-172-31-20-81,172.31.20.81,3455.06160569191,676200,161,3,00000,0,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 10.0, 10.0, 20.0, 20.0, 20.0, 20.0, 20.0, -5.0, -1.0, 20.0, 10.0, 20.0, 20.0, 20.0, 20.0, -17.0, 20.0, 20.0, 10.0, 20.0, 16.0, -1.0, 19.0, 18.0, -2.0, -17.0, 20.0, 20.0, -17.0, 20.0, 20.0, 20.0, 20.0, -5.0, 20.0, 19.0, 20.0, 10.0, -5.0, 21.0, 20.0, -5.0, 15.0, -16.0, -17.0, -2.0, 20.0, -9.0, 20.0, 10.0, 19.0, 8.0, 17.0, 20.0, 13.0, -12.0, 20.0, -14.0, 9.0, 6.0, 20.0, 20.0, 18.0, -3.0, 20.0, -5.0, 20.0, -3.0, -4.0, -19.0, 20.0, 20.0, -10.0, 20.0, 6.0, -12.0, 20.0, 20.0, 20.0, -6.0, -19.0, 20.0, 20.0, 20.0, 20.0, 5.0, 12.0, 13.0, -17.0, 20.0, 20.0, 10.0, 15.0, 20.0]","[1727, 1667, 1667, 1667, 1667, 1667, 2096, 2045, 1667, 1667, 1668, 1667, 1667, 2164, 2380, 1667, 2078, 1667, 1686, 1667, 1667, 1075, 1668, 1667, 2077, 1667, 1836, 2337, 1730, 1738, 2302, 1075, 1667, 1667, 1075, 1668, 1667, 1667, 1668, 2036, 1668, 1730, 1667, 2037, 2032, 1693, 1667, 2214, 1870, 1297, 1075, 2302, 1667, 1763, 1668, 2174, 1824, 2148, 1832, 1667, 1993, 1557, 1668, 1337, 2097, 2218, 1667, 1667, 1822, 2404, 1667, 2036, 1667, 2284, 2344, 1053, 1667, 1667, 1680, 1667, 2264, 1482, 1667, 1667, 1667, 1959, 1065, 1667, 1668, 1667, 1692, 2327, 1976, 1972, 1075, 1667, 1667, 2045, 1922, 1667]",2356200,2356200,6333.402,15121.731,5.456,277.746,663.151,4200.0,41.103571428571435,27.764285714285716,0.45357142857142857,0.057581573896353176,0.0,2.278125,5e-05,0.06047439812259241,-0.08071194778224736,0.11773469744983947,0.9168916,0.010294276543638924,0.6704902775359877,0.0
21.0,-19.0,10.19,1762.12,3,1,4200,False,2360400,1510,562,47338ec8be374c029f9b751bd74e30d6,2020-05-10_14-31-23,1589121083,21.579318284988403,12038.469518661499,24796,ip-172-31-20-81,172.31.20.81,3476.640923976898,680400,162,3,00000,0,"[20.0, -17.0, 20.0, 10.0, 10.0, 20.0, 20.0, 20.0, 20.0, 20.0, -5.0, -1.0, 20.0, 10.0, 20.0, 20.0, 20.0, 20.0, -17.0, 20.0, 20.0, 10.0, 20.0, 16.0, -1.0, 19.0, 18.0, -2.0, -17.0, 20.0, 20.0, -17.0, 20.0, 20.0, 20.0, 20.0, -5.0, 20.0, 19.0, 20.0, 10.0, -5.0, 21.0, 20.0, -5.0, 15.0, -16.0, -17.0, -2.0, 20.0, -9.0, 20.0, 10.0, 19.0, 8.0, 17.0, 20.0, 13.0, -12.0, 20.0, -14.0, 9.0, 6.0, 20.0, 20.0, 18.0, -3.0, 20.0, -5.0, 20.0, -3.0, -4.0, -19.0, 20.0, 20.0, -10.0, 20.0, 6.0, -12.0, 20.0, 20.0, 20.0, -6.0, -19.0, 20.0, 20.0, 20.0, 20.0, 5.0, 12.0, 13.0, -17.0, 20.0, 20.0, 10.0, 15.0, 20.0, 20.0, 20.0, 20.0]","[1668, 1136, 1667, 2096, 2045, 1667, 1667, 1668, 1667, 1667, 2164, 2380, 1667, 2078, 1667, 1686, 1667, 1667, 1075, 1668, 1667, 2077, 1667, 1836, 2337, 1730, 1738, 2302, 1075, 1667, 1667, 1075, 1668, 1667, 1667, 1668, 2036, 1668, 1730, 1667, 2037, 2032, 1693, 1667, 2214, 1870, 1297, 1075, 2302, 1667, 1763, 1668, 2174, 1824, 2148, 1832, 1667, 1993, 1557, 1668, 1337, 2097, 2218, 1667, 1667, 1822, 2404, 1667, 2036, 1667, 2284, 2344, 1053, 1667, 1667, 1680, 1667, 2264, 1482, 1667, 1667, 1667, 1959, 1065, 1667, 1668, 1667, 1692, 2327, 1976, 1972, 1075, 1667, 1667, 2045, 1922, 1667, 1727, 1667, 1667]",2360400,2360400,6347.933,15124.839,5.471,277.689,661.633,4200.0,41.67407407407408,27.59259259259259,0.44407407407407407,0.057581573896353176,0.0,2.278125,5e-05,-0.048243929533231436,-0.07739533348516985,0.007332656666580023,0.9905937,0.009577502073212103,0.647582800099344,0.0
21.0,-19.0,10.07,1752.02,2,1,4200,False,2364600,1512,563,47338ec8be374c029f9b751bd74e30d6,2020-05-10_14-31-44,1589121104,21.41928267478943,12059.888801336288,24796,ip-172-31-20-81,172.31.20.81,3498.0602066516876,684600,163,3,00000,0,"[20.0, -12.0, 20.0, 20.0, 20.0, 20.0, 20.0, -5.0, -1.0, 20.0, 10.0, 20.0, 20.0, 20.0, 20.0, -17.0, 20.0, 20.0, 10.0, 20.0, 16.0, -1.0, 19.0, 18.0, -2.0, -17.0, 20.0, 20.0, -17.0, 20.0, 20.0, 20.0, 20.0, -5.0, 20.0, 19.0, 20.0, 10.0, -5.0, 21.0, 20.0, -5.0, 15.0, -16.0, -17.0, -2.0, 20.0, -9.0, 20.0, 10.0, 19.0, 8.0, 17.0, 20.0, 13.0, -12.0, 20.0, -14.0, 9.0, 6.0, 20.0, 20.0, 18.0, -3.0, 20.0, -5.0, 20.0, -3.0, -4.0, -19.0, 20.0, 20.0, -10.0, 20.0, 6.0, -12.0, 20.0, 20.0, 20.0, -6.0, -19.0, 20.0, 20.0, 20.0, 20.0, 5.0, 12.0, 13.0, -17.0, 20.0, 20.0, 10.0, 15.0, 20.0, 20.0, 20.0, 20.0, 20.0, -17.0, 20.0]","[1667, 1464, 1667, 1667, 1668, 1667, 1667, 2164, 2380, 1667, 2078, 1667, 1686, 1667, 1667, 1075, 1668, 1667, 2077, 1667, 1836, 2337, 1730, 1738, 2302, 1075, 1667, 1667, 1075, 1668, 1667, 1667, 1668, 2036, 1668, 1730, 1667, 2037, 2032, 1693, 1667, 2214, 1870, 1297, 1075, 2302, 1667, 1763, 1668, 2174, 1824, 2148, 1832, 1667, 1993, 1557, 1668, 1337, 2097, 2218, 1667, 1667, 1822, 2404, 1667, 2036, 1667, 2284, 2344, 1053, 1667, 1667, 1680, 1667, 2264, 1482, 1667, 1667, 1667, 1959, 1065, 1667, 1668, 1667, 1692, 2327, 1976, 1972, 1075, 1667, 1667, 2045, 1922, 1667, 1727, 1667, 1667, 1668, 1136, 1667]",2364600,2364600,6339.126,15123.508,5.364,277.713,662.552,4200.0,41.04642857142857,27.664285714285715,0.4585714285714286,0.057581573896353176,0.0,2.278125,5e-05,-0.06056422796664816,-0.08717834085903385,0.002875998496275508,0.97854304,0.010420021643354134,0.5990102923277653,0.0
nan,nan,nan,nan,0,1,4200,False,2356200,1504,561,47338ec8be374c029f9b751bd74e30d6,2020-05-10_15-00-11,1589122811,25.397045612335205,12020.865345716476,7611,ip-172-31-20-81,172.31.20.81,25.397045612335205,4200,1,3,00000,0,[],[],2356200,2356200,9140.928,16232.181,18.03,258.745,459.472,4200.0,46.7969696969697,24.460606060606057,0.35030303030303034,0.04588876387142322,0.0,0.2,5e-05,0.08594278009100394,-0.13297193937680937,0.20644052936272186,0.90166,0.06237094533262831,0.7324008453976024,0.0
-19.0,-19.0,-19.0,1009.0,1,1,4200,False,2360400,1505,562,47338ec8be374c029f9b751bd74e30d6,2020-05-10_15-00-33,1589122833,21.22263526916504,12042.087980985641,7611,ip-172-31-20-81,172.31.20.81,46.619680881500244,8400,2,3,00000,0,[-19.0],[1009],2360400,2360400,7816.432,15461.914,12.279,271.635,537.33,4200.0,43.24999999999999,28.614285714285717,0.43500000000000005,0.057581573896353176,0.0,0.30000000000000004,5e-05,-0.015540727385968872,-0.11385083720652443,0.08550443624456723,0.8567989,0.042685572396625175,0.6165058504451405,0.0
-11.0,-19.0,-14.0,1354.0,2,1,4200,False,2364600,1507,563,47338ec8be374c029f9b751bd74e30d6,2020-05-10_15-00-54,1589122854,21.038298845291138,12063.126279830933,7611,ip-172-31-20-81,172.31.20.81,67.65797972679138,12600,3,3,00000,0,"[-11.0, -12.0, -19.0]","[1589, 1464, 1009]",2364600,2364600,7319.135,15209.066,9.92,276.151,573.838,4200.0,42.74230769230769,28.63076923076923,0.4423076923076924,0.057581573896353176,0.0,0.45000000000000007,5e-05,0.01194540419700471,-0.10923330734173457,0.10780042229276715,0.91343164,0.029729526546416862,0.5576425808848757,0.0
20.0,-19.0,3.0,1510.6666666666667,3,1,4200,False,2368800,1510,564,47338ec8be374c029f9b751bd74e30d6,2020-05-10_15-01-15,1589122875,21.01279878616333,12084.139078617096,7611,ip-172-31-20-81,172.31.20.81,88.67077851295471,16800,4,3,00000,0,"[20.0, 20.0, 20.0, -19.0, -11.0, -12.0]","[1668, 1667, 1667, 1009, 1589, 1464]",2368800,2368800,7056.228,15089.536,9.708,278.339,595.219,4200.0,41.51851851851852,28.588888888888885,0.4481481481481481,0.057581573896353176,0.0,0.675,5e-05,-0.053814572846573414,-0.10214463689110496,0.032510937276211654,0.9642566,0.023435745557600803,0.48565076065785956,0.0
20.0,-19.0,6.777777777777778,1648.5555555555557,3,1,4200,False,2373000,1513,565,47338ec8be374c029f9b751bd74e30d6,2020-05-10_15-01-36,1589122896,21.01116681098938,12105.150245428085,7611,ip-172-31-20-81,172.31.20.81,109.68194532394409,21000,5,3,00000,0,"[12.0, 20.0, 11.0, -19.0, -11.0, -12.0, 20.0, 20.0, 20.0]","[2003, 1668, 2102, 1009, 1589, 1464, 1668, 1667, 1667]",2373000,2373000,6902.718,15013.356,9.547,279.751,608.456,4200.0,41.41851851851852,28.67037037037037,0.44851851851851854,0.057581573896353176,0.0,1.0125000000000002,5e-05,-0.05291538135233251,-0.08158826365163832,0.009782314229982369,0.93454164,0.018657348203388126,0.5084307527903354,0.0
20.0,-19.0,8.1,1650.5,1,1,4200,False,2377200,1514,566,47338ec8be374c029f9b751bd74e30d6,2020-05-10_15-01-57,1589122917,21.0658438205719,12126.216089248657,7611,ip-172-31-20-81,172.31.20.81,130.747789144516,25200,6,3,00000,0,"[20.0, -19.0, -11.0, -12.0, 20.0, 20.0, 20.0, 12.0, 20.0, 11.0]","[1668, 1009, 1589, 1464, 1668, 1667, 1667, 2003, 1668, 2102]",2377200,2377200,6801.774,14970.949,8.757,280.543,617.486,4200.0,41.72962962962962,28.562962962962963,0.4555555555555556,0.057581573896353176,0.0,1.0125000000000002,5e-05,-0.07513515527049701,-0.09711758837555394,0.003348019192785476,0.9694349,0.01840435860283447,0.6025031118681936,0.0
20.0,-19.0,9.333333333333334,1689.5,2,1,4200,False,2381400,1516,567,47338ec8be374c029f9b751bd74e30d6,2020-05-10_15-02-18,1589122938,21.15434455871582,12147.370433807373,7611,ip-172-31-20-81,172.31.20.81,151.9021337032318,29400,7,3,00000,0,"[20.0, 11.0, -19.0, -11.0, -12.0, 20.0, 20.0, 20.0, 12.0, 20.0, 11.0, 20.0]","[1668, 2101, 1009, 1589, 1464, 1668, 1667, 1667, 2003, 1668, 2102, 1668]",2381400,2381400,6734.037,14948.414,8.703,280.966,623.697,4200.0,41.829629629629636,28.625925925925927,0.4255555555555556,0.057581573896353176,0.0,1.0125000000000002,5e-05,0.01648845879191702,-0.08341704749248245,0.08392056303493904,0.9307646,0.01578759639100595,0.5329286889596418,0.0
20.0,-19.0,11.466666666666667,1685.1333333333334,3,1,4200,False,2385600,1519,568,47338ec8be374c029f9b751bd74e30d6,2020-05-10_15-02-39,1589122959,21.180075645446777,12168.55050945282,7611,ip-172-31-20-81,172.31.20.81,173.0822093486786,33600,8,3,00000,0,"[20.0, 20.0, 20.0, -19.0, -11.0, -12.0, 20.0, 20.0, 20.0, 12.0, 20.0, 11.0, 20.0, 20.0, 11.0]","[1667, 1668, 1668, 1009, 1589, 1464, 1668, 1667, 1667, 2003, 1668, 2102, 1668, 1668, 2101]",2385600,2385600,6681.934,14935.465,9.226,281.21,628.56,4200.0,41.544444444444444,28.585185185185182,0.4311111111111111,0.057581573896353176,0.0,1.0125000000000002,5e-05,-0.032735014842315155,-0.10279468796921498,0.047007967859055054,0.9601207,0.022767112731482044,0.5478598421270197,0.0
20.0,-19.0,10.833333333333334,1729.5555555555557,3,1,4200,False,2389800,1522,569,47338ec8be374c029f9b751bd74e30d6,2020-05-10_15-03-00,1589122980,21.165231466293335,12189.715740919113,7611,ip-172-31-20-81,172.31.20.81,194.24744081497192,37800,9,3,00000,0,"[-5.0, 20.0, 8.0, -19.0, -11.0, -12.0, 20.0, 20.0, 20.0, 12.0, 20.0, 11.0, 20.0, 20.0, 11.0, 20.0, 20.0, 20.0]","[2055, 1668, 2132, 1009, 1589, 1464, 1668, 1667, 1667, 2003, 1668, 2102, 1668, 1668, 2101, 1667, 1668, 1668]",2389800,2389800,6638.472,14927.364,8.942,281.362,632.676,4200.0,41.58518518518518,28.666666666666668,0.442962962962963,0.057581573896353176,0.0,1.5187500000000003,5e-05,-0.03774167684781732,-0.08640304487198591,0.029126895535172836,0.95278794,0.012862204404717142,0.5621659286094435,0.0
20.0,-19.0,11.761904761904763,1734.7619047619048,3,1,4200,False,2394000,1525,570,47338ec8be374c029f9b751bd74e30d6,2020-05-10_15-03-22,1589123002,21.159759044647217,12210.87549996376,7611,ip-172-31-20-81,172.31.20.81,215.40719985961914,42000,10,3,00000,0,"[20.0, 20.0, 12.0, -19.0, -11.0, -12.0, 20.0, 20.0, 20.0, 12.0, 20.0, 11.0, 20.0, 20.0, 11.0, 20.0, 20.0, 20.0, -5.0, 20.0, 8.0]","[1667, 1667, 1964, 1009, 1589, 1464, 1668, 1667, 1667, 2003, 1668, 2102, 1668, 1668, 2101, 1667, 1668, 1668, 2055, 1668, 2132]",2394000,2394000,6599.919,14924.246,8.582,281.421,636.371,4200.0,41.84074074074075,28.5962962962963,0.4348148148148148,0.057581573896353176,0.0,1.5187500000000003,5e-05,-0.046546265172461666,-0.07851098718432088,0.012168086895888502,0.98651356,0.013034821205744238,0.5415288833054629,0.0
20.0,-19.0,12.136363636363637,1731.7272727272727,1,1,4200,False,2398200,1526,571,47338ec8be374c029f9b751bd74e30d6,2020-05-10_15-03-43,1589123023,21.20023274421692,12232.075732707977,7611,ip-172-31-20-81,172.31.20.81,236.60743260383606,46200,11,3,00000,0,"[20.0, -19.0, -11.0, -12.0, 20.0, 20.0, 20.0, 12.0, 20.0, 11.0, 20.0, 20.0, 11.0, 20.0, 20.0, 20.0, -5.0, 20.0, 8.0, 20.0, 20.0, 12.0]","[1668, 1009, 1589, 1464, 1668, 1667, 1667, 2003, 1668, 2102, 1668, 1668, 2101, 1667, 1668, 1668, 2055, 1668, 2132, 1667, 1667, 1964]",2398200,2398200,6315.063,14790.932,7.129,283.958,665.077,4200.0,41.43703703703703,28.71111111111111,0.4425925925925926,0.057581573896353176,0.0,1.5187500000000003,5e-05,0.0041326275942000475,-0.07946285086147713,0.06234699126445886,0.93717784,0.013990774270937298,0.48557207439885,0.0
20.0,-19.0,11.75,1749.4583333333333,2,1,4200,False,2402400,1528,572,47338ec8be374c029f9b751bd74e30d6,2020-05-10_15-04-04,1589123044,21.173496961593628,12253.249229669571,7611,ip-172-31-20-81,172.31.20.81,257.7809295654297,50400,12,3,00000,0,"[20.0, -5.0, -19.0, -11.0, -12.0, 20.0, 20.0, 20.0, 12.0, 20.0, 11.0, 20.0, 20.0, 11.0, 20.0, 20.0, 20.0, -5.0, 20.0, 8.0, 20.0, 20.0, 12.0, 20.0]","[1668, 2221, 1009, 1589, 1464, 1668, 1667, 1667, 2003, 1668, 2102, 1668, 1668, 2101, 1667, 1668, 1668, 2055, 1668, 2132, 1667, 1667, 1964, 1668]",2402400,2402400,6290.433,14813.562,6.969,283.524,667.681,4200.0,41.837037037037035,28.64814814814815,0.4333333333333333,0.057581573896353176,0.0,1.5187500000000003,5e-05,-0.03443357723793297,-0.08804195120253346,0.03262144276364283,0.9625499,0.01381855590664076,0.49040719866752625,0.0
20.0,-19.0,12.23076923076923,1752.0,2,1,4200,False,2406600,1530,573,47338ec8be374c029f9b751bd74e30d6,2020-05-10_15-04-25,1589123065,21.16741108894348,12274.416640758514,7611,ip-172-31-20-81,172.31.20.81,278.94834065437317,54600,13,3,00000,0,"[16.0, 20.0, -19.0, -11.0, -12.0, 20.0, 20.0, 20.0, 12.0, 20.0, 11.0, 20.0, 20.0, 11.0, 20.0, 20.0, 20.0, -5.0, 20.0, 8.0, 20.0, 20.0, 12.0, 20.0, 20.0, -5.0]","[1896, 1669, 1009, 1589, 1464, 1668, 1667, 1667, 2003, 1668, 2102, 1668, 1668, 2101, 1667, 1668, 1668, 2055, 1668, 2132, 1667, 1667, 1964, 1668, 1668, 2221]",2406600,2406600,6281.737,14835.144,6.989,283.112,668.605,4200.0,41.56666666666667,28.64074074074074,0.4237037037037037,0.057581573896353176,0.0,1.5187500000000003,5e-05,-0.02189631678276893,-0.06421134158065825,0.025798774409023197,0.9662141,0.010874898257580671,0.49023518598440924,0.0
20.0,-19.0,12.620689655172415,1762.5862068965516,3,1,4200,False,2410800,1533,574,47338ec8be374c029f9b751bd74e30d6,2020-05-10_15-04-47,1589123087,21.389302968978882,12295.805943727493,7611,ip-172-31-20-81,172.31.20.81,300.33764362335205,58800,14,3,00000,0,"[10.0, 20.0, 18.0, -19.0, -11.0, -12.0, 20.0, 20.0, 20.0, 12.0, 20.0, 11.0, 20.0, 20.0, 11.0, 20.0, 20.0, 20.0, -5.0, 20.0, 8.0, 20.0, 20.0, 12.0, 20.0, 20.0, -5.0, 16.0, 20.0]","[2106, 1667, 1790, 1009, 1589, 1464, 1668, 1667, 1667, 2003, 1668, 2102, 1668, 1668, 2101, 1667, 1668, 1668, 2055, 1668, 2132, 1667, 1667, 1964, 1668, 1668, 2221, 1896, 1669]",2410800,2410800,6298.092,14856.874,6.572,282.697,666.869,4200.0,41.87777777777778,28.62962962962963,0.4477777777777777,0.057581573896353176,0.0,1.5187500000000003,5e-05,-0.06061762698333372,-0.10472205134503769,0.022609458502494927,0.98202574,0.014153064341481888,0.6448990178830696,0.0
20.0,-19.0,12.75,1774.1875,3,1,4200,False,2415000,1536,575,47338ec8be374c029f9b751bd74e30d6,2020-05-10_15-05-08,1589123108,21.33325695991516,12317.139200687408,7611,ip-172-31-20-81,172.31.20.81,321.6709005832672,63000,15,3,00000,0,"[2.0, 20.0, 20.0, -19.0, -11.0, -12.0, 20.0, 20.0, 20.0, 12.0, 20.0, 11.0, 20.0, 20.0, 11.0, 20.0, 20.0, 20.0, -5.0, 20.0, 8.0, 20.0, 20.0, 12.0, 20.0, 20.0, -5.0, 16.0, 20.0, 10.0, 20.0, 18.0]","[2325, 1667, 1667, 1009, 1589, 1464, 1668, 1667, 1667, 2003, 1668, 2102, 1668, 1668, 2101, 1667, 1668, 1668, 2055, 1668, 2132, 1667, 1667, 1964, 1668, 1668, 2221, 1896, 1669, 2106, 1667, 1790]",2415000,2415000,6305.12,14882.241,6.383,282.216,666.125,4200.0,42.281481481481485,28.729629629629628,0.43703703703703706,0.057581573896353176,0.0,1.5187500000000003,5e-05,0.02935218382062334,-0.07717293038061171,0.08829638294198296,0.9359794,0.012002457892804436,0.62920066985217,0.0
20.0,-21.0,11.970588235294118,1745.6176470588234,2,1,4200,False,2419200,1538,576,47338ec8be374c029f9b751bd74e30d6,2020-05-10_15-05-29,1589123129,21.252345323562622,12338.391546010971,7611,ip-172-31-20-81,172.31.20.81,342.92324590682983,67200,16,3,00000,0,"[20.0, -21.0, -19.0, -11.0, -12.0, 20.0, 20.0, 20.0, 12.0, 20.0, 11.0, 20.0, 20.0, 11.0, 20.0, 20.0, 20.0, -5.0, 20.0, 8.0, 20.0, 20.0, 12.0, 20.0, 20.0, -5.0, 16.0, 20.0, 10.0, 20.0, 18.0, 2.0, 20.0, 20.0]","[1667, 910, 1009, 1589, 1464, 1668, 1667, 1667, 2003, 1668, 2102, 1668, 1668, 2101, 1667, 1668, 1668, 2055, 1668, 2132, 1667, 1667, 1964, 1668, 1668, 2221, 1896, 1669, 2106, 1667, 1790, 2325, 1667, 1667]",2419200,2419200,6301.67,14904.027,6.695,281.803,666.49,4200.0,41.588888888888896,28.718518518518522,0.4362962962962963,0.057581573896353176,0.0,1.5187500000000003,5e-05,-0.0017837345825903344,-0.07471684039090619,0.05659021911295978,0.96435446,0.010760749012909153,0.631661077340444,0.0
20.0,-21.0,11.756756756756756,1734.5405405405406,3,1,4200,False,2423400,1541,577,47338ec8be374c029f9b751bd74e30d6,2020-05-10_15-05-51,1589123151,21.414215803146362,12359.805761814117,7611,ip-172-31-20-81,172.31.20.81,364.3374617099762,71400,17,3,00000,0,"[-12.0, 20.0, 20.0, -19.0, -11.0, -12.0, 20.0, 20.0, 20.0, 12.0, 20.0, 11.0, 20.0, 20.0, 11.0, 20.0, 20.0, 20.0, -5.0, 20.0, 8.0, 20.0, 20.0, 12.0, 20.0, 20.0, -5.0, 16.0, 20.0, 10.0, 20.0, 18.0, 2.0, 20.0, 20.0, 20.0, -21.0]","[1492, 1668, 1667, 1009, 1589, 1464, 1668, 1667, 1667, 2003, 1668, 2102, 1668, 1668, 2101, 1667, 1668, 1668, 2055, 1668, 2132, 1667, 1667, 1964, 1668, 1668, 2221, 1896, 1669, 2106, 1667, 1790, 2325, 1667, 1667, 1667, 910]",2423400,2423400,6309.291,14922.394,6.681,281.456,665.685,4200.0,41.067857142857136,28.710714285714285,0.44178571428571434,0.057581573896353176,0.0,1.5187500000000003,5e-05,0.017393941906365482,-0.06532173050623952,0.06430474945315809,0.96121866,0.012122418872560516,0.5758554953517336,0.0
20.0,-21.0,11.85,1747.875,3,1,4200,False,2427600,1544,578,47338ec8be374c029f9b751bd74e30d6,2020-05-10_15-06-12,1589123172,21.363718271255493,12381.169480085373,7611,ip-172-31-20-81,172.31.20.81,385.7011799812317,75600,18,3,00000,0,"[20.0, -1.0, 20.0, -19.0, -11.0, -12.0, 20.0, 20.0, 20.0, 12.0, 20.0, 11.0, 20.0, 20.0, 11.0, 20.0, 20.0, 20.0, -5.0, 20.0, 8.0, 20.0, 20.0, 12.0, 20.0, 20.0, -5.0, 16.0, 20.0, 10.0, 20.0, 18.0, 2.0, 20.0, 20.0, 20.0, -21.0, -12.0, 20.0, 20.0]","[1667, 2403, 1667, 1009, 1589, 1464, 1668, 1667, 1667, 2003, 1668, 2102, 1668, 1668, 2101, 1667, 1668, 1668, 2055, 1668, 2132, 1667, 1667, 1964, 1668, 1668, 2221, 1896, 1669, 2106, 1667, 1790, 2325, 1667, 1667, 1667, 910, 1492, 1668, 1667]",2427600,2427600,6313.526,14937.164,6.037,281.178,665.238,4200.0,41.51111111111111,28.711111111111116,0.44814814814814813,0.057581573896353176,0.0,1.5187500000000003,5e-05,-0.03782156640381524,-0.0696549356040178,0.011791225706198902,0.9918452,0.013196472360780745,0.5701286512793917,0.0
20.0,-21.0,11.619047619047619,1750.9761904761904,2,1,4200,False,2431800,1546,579,47338ec8be374c029f9b751bd74e30d6,2020-05-10_15-06-33,1589123193,21.366188526153564,12402.535668611526,7611,ip-172-31-20-81,172.31.20.81,407.06736850738525,79800,19,3,00000,0,"[-6.0, 20.0, -19.0, -11.0, -12.0, 20.0, 20.0, 20.0, 12.0, 20.0, 11.0, 20.0, 20.0, 11.0, 20.0, 20.0, 20.0, -5.0, 20.0, 8.0, 20.0, 20.0, 12.0, 20.0, 20.0, -5.0, 16.0, 20.0, 10.0, 20.0, 18.0, 2.0, 20.0, 20.0, 20.0, -21.0, -12.0, 20.0, 20.0, 20.0, -1.0, 20.0]","[1959, 1667, 1009, 1589, 1464, 1668, 1667, 1667, 2003, 1668, 2102, 1668, 1668, 2101, 1667, 1668, 1668, 2055, 1668, 2132, 1667, 1667, 1964, 1668, 1668, 2221, 1896, 1669, 2106, 1667, 1790, 2325, 1667, 1667, 1667, 910, 1492, 1668, 1667, 1667, 2403, 1667]",2431800,2431800,6313.129,14957.834,5.877,280.789,665.28,4200.0,42.77407407407407,28.785185185185192,0.4403703703703704,0.057581573896353176,0.0,1.5187500000000003,5e-05,0.10492365434765816,-0.09257488872743014,0.17263620527404727,0.9227704,0.016370263119990177,0.62853147947427,0.0
20.0,-21.0,12.0,1747.159090909091,2,1,4200,False,2436000,1548,580,47338ec8be374c029f9b751bd74e30d6,2020-05-10_15-06-55,1589123215,21.409958124160767,12423.945626735687,7611,ip-172-31-20-81,172.31.20.81,428.477326631546,84000,20,3,00000,0,"[20.0, 20.0, -19.0, -11.0, -12.0, 20.0, 20.0, 20.0, 12.0, 20.0, 11.0, 20.0, 20.0, 11.0, 20.0, 20.0, 20.0, -5.0, 20.0, 8.0, 20.0, 20.0, 12.0, 20.0, 20.0, -5.0, 16.0, 20.0, 10.0, 20.0, 18.0, 2.0, 20.0, 20.0, 20.0, -21.0, -12.0, 20.0, 20.0, 20.0, -1.0, 20.0, -6.0, 20.0]","[1667, 1667, 1009, 1589, 1464, 1668, 1667, 1667, 2003, 1668, 2102, 1668, 1668, 2101, 1667, 1668, 1668, 2055, 1668, 2132, 1667, 1667, 1964, 1668, 1668, 2221, 1896, 1669, 2106, 1667, 1790, 2325, 1667, 1667, 1667, 910, 1492, 1668, 1667, 1667, 2403, 1667, 1959, 1667]",2436000,2436000,6319.463,14976.567,5.836,280.438,664.613,4200.0,40.921428571428585,28.753571428571433,0.45464285714285707,0.057581573896353176,0.0,1.5187500000000003,5e-05,0.017827502451837063,-0.06984331520895164,0.06850691850889813,0.8806067,0.012618205622967445,0.5375172965454332,0.0
