episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,experiment_tag,hist_stats/episode_reward,hist_stats/episode_lengths,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_steps_trained,info/last_target_update_ts,info/num_target_updates,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,info/learner/default_policy/allreduce_latency,info/learner/default_policy/grad_gnorm,info/learner/default_policy/td_error,info/learner/default_policy/cur_lr,info/learner/default_policy/mean_q,info/learner/default_policy/min_q,info/learner/default_policy/max_q,info/learner/default_policy/mean_td_error
-17.0,-21.0,-20.636363636363637,1142.2045454545455,0,3,103824,False,88,103,0c391b2a29354e99b8305984e66b5a4e,2020-05-10_05-14-21,1589087661,4.955636024475098,505.69892740249634,19310,ip-172-31-20-81,172.31.20.81,505.69892740249634,0,103,00000,0,"[-19.0, -20.0, -17.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -19.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -19.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1292, 1308, 1613, 1014, 1037, 1028, 1220, 1138, 1177, 1096, 1197, 1314, 1250, 1208, 1102, 1158, 1362, 1063, 1200, 1235, 1347, 1184, 1043, 1041, 1015, 1203, 1192, 1068, 1009, 1097, 1008, 1020, 1147, 1123, 1215, 1100, 1116, 1087, 1169, 1087, 996, 1010, 1197, 1188, 1201, 1152, 1027, 1204, 1140, 1093, 1138, 1224, 1194, 1163, 1117, 1214, 1217, 999, 1091, 1102, 1131, 1273, 1113, 1130, 1019, 1125, 1094, 1267, 1200, 1018, 1061, 1239, 1054, 1164, 1059, 1018, 1257, 1221, 1107, 1223, 1185, 1285, 1131, 1010, 1001, 1036, 1043, 1100]",22.602,1415.83,5.176,103824,274208,103824,205,51.81666666666666,44.5,0.165,0.0558607452511748,0.0,0.3006903315364047,"[ 0.05526549  0.13560438  0.11785936  0.25897503  0.03764629 -0.2238245
  0.05331326  0.13780594 -0.00681686 -0.01172495  0.10253042  0.04813385
  0.04628229  0.12636232  0.06396437  0.70445204  0.12114525  0.30360126
  0.13121653  0.12675142  0.17900229 -0.58899546 -0.11238289  0.16210985
  0.15529251  0.08152294  0.12658787  0.07009363 -0.05238724  0.11630058
  0.08177233  0.11403608]",0.0005,-5.853362083435059,-6.766018867492676,-0.8167657256126404,0.08317174017429352
-17.0,-21.0,-20.636363636363637,1142.2045454545455,0,3,104832,False,88,104,0c391b2a29354e99b8305984e66b5a4e,2020-05-10_05-14-26,1589087666,4.866953372955322,510.56588077545166,19310,ip-172-31-20-81,172.31.20.81,510.56588077545166,0,104,00000,0,"[-19.0, -20.0, -17.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -19.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -19.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1292, 1308, 1613, 1014, 1037, 1028, 1220, 1138, 1177, 1096, 1197, 1314, 1250, 1208, 1102, 1158, 1362, 1063, 1200, 1235, 1347, 1184, 1043, 1041, 1015, 1203, 1192, 1068, 1009, 1097, 1008, 1020, 1147, 1123, 1215, 1100, 1116, 1087, 1169, 1087, 996, 1010, 1197, 1188, 1201, 1152, 1027, 1204, 1140, 1093, 1138, 1224, 1194, 1163, 1117, 1214, 1217, 999, 1091, 1102, 1131, 1273, 1113, 1130, 1019, 1125, 1094, 1267, 1200, 1018, 1061, 1239, 1054, 1164, 1059, 1018, 1257, 1221, 1107, 1223, 1185, 1285, 1131, 1010, 1001, 1036, 1043, 1100]",15.585,2053.201,4.574,104832,276896,104832,207,52.720000000000006,44.5,0.19,0.055860745251174806,0.0,0.1843366395695796,"[-0.15316772 -0.13582182  0.01630259 -0.10754395 -0.07258701 -0.09146357
 -0.12332726 -0.06212378  0.03295743 -0.04519987 -0.03114986 -0.5763788
 -0.15041065  0.81424284  0.00159407 -0.0364542  -0.08736944 -0.09199429
 -0.14353228 -0.1674366  -0.0126195   0.08731031 -0.01952934 -0.04412222
 -0.038764   -0.1596384  -0.05141973 -0.07852411 -0.0139426   0.0377636
  0.00398397 -0.11945677]",0.0005,-5.815543174743652,-6.912466526031494,-0.7458099722862244,-0.050619468092918396
-17.0,-21.0,-20.644444444444446,1140.7777777777778,2,3,105840,False,90,105,0c391b2a29354e99b8305984e66b5a4e,2020-05-10_05-14-31,1589087671,4.926922559738159,515.4928033351898,19310,ip-172-31-20-81,172.31.20.81,515.4928033351898,0,105,00000,0,"[-21.0, -21.0, -19.0, -20.0, -17.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -19.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -19.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1023, 1133, 1292, 1308, 1613, 1014, 1037, 1028, 1220, 1138, 1177, 1096, 1197, 1314, 1250, 1208, 1102, 1158, 1362, 1063, 1200, 1235, 1347, 1184, 1043, 1041, 1015, 1203, 1192, 1068, 1009, 1097, 1008, 1020, 1147, 1123, 1215, 1100, 1116, 1087, 1169, 1087, 996, 1010, 1197, 1188, 1201, 1152, 1027, 1204, 1140, 1093, 1138, 1224, 1194, 1163, 1117, 1214, 1217, 999, 1091, 1102, 1131, 1273, 1113, 1130, 1019, 1125, 1094, 1267, 1200, 1018, 1061, 1239, 1054, 1164, 1059, 1018, 1257, 1221, 1107, 1223, 1185, 1285, 1131, 1010, 1001, 1036, 1043, 1100]",15.893,2013.434,5.058,105840,279584,105840,209,51.699999999999996,44.5,0.16,0.0558607452511748,0.0,0.2434871907568234,"[ 0.00733566 -0.06479931 -0.12148619  0.1001935   0.006845    0.01819897
 -0.06942892  0.03139305 -0.06036329 -0.06728697 -0.12446117  0.01218271
 -0.21075296 -0.09518337  0.04044437  0.05724812  0.23551607 -0.06974125
 -0.23580313 -0.04769707 -0.05439281 -0.13797426 -0.14831257 -0.05850554
 -0.19747162  0.09288073 -0.04162884 -0.19873333 -0.06219625 -0.05348063
 -0.016325   -0.01252085]",0.0005,-6.160951614379883,-6.888247966766357,-0.846450686454773,-0.04832209646701813
-17.0,-21.0,-20.64835164835165,1142.131868131868,1,3,106848,False,91,106,0c391b2a29354e99b8305984e66b5a4e,2020-05-10_05-14-36,1589087676,4.968648195266724,520.4614515304565,19310,ip-172-31-20-81,172.31.20.81,520.4614515304565,0,106,00000,0,"[-21.0, -19.0, -20.0, -17.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -19.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -19.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1264, 1292, 1308, 1613, 1014, 1037, 1028, 1220, 1138, 1177, 1096, 1197, 1314, 1250, 1208, 1102, 1158, 1362, 1063, 1200, 1235, 1347, 1184, 1043, 1041, 1015, 1203, 1192, 1068, 1009, 1097, 1008, 1020, 1147, 1123, 1215, 1100, 1116, 1087, 1169, 1087, 996, 1010, 1197, 1188, 1201, 1152, 1027, 1204, 1140, 1093, 1138, 1224, 1194, 1163, 1117, 1214, 1217, 999, 1091, 1102, 1131, 1273, 1113, 1130, 1019, 1125, 1094, 1267, 1200, 1018, 1061, 1239, 1054, 1164, 1059, 1018, 1257, 1221, 1107, 1223, 1185, 1285, 1131, 1010, 1001, 1036, 1043, 1100, 1023, 1133]",15.991,2001.135,5.059,106848,282272,106848,211,52.333333333333336,44.5,0.18333333333333335,0.0558607452511748,0.0,0.16847445150447007,"[ 0.10693645  0.16107655  0.02231646 -0.0725708  -0.7190871   0.159194
  0.04585123  0.00837517  0.07931757  0.0625701   0.20788479  0.09154987
  0.1608243   0.02412176  0.0730567   0.05993938  0.05919838  0.01657534
  0.08387518 -0.0528059  -0.15635109 -0.13579035  0.14976978 -0.01432991
 -0.03023577 -0.00122976  0.06043005  0.03527689 -0.03305578  0.21065283
  0.22294188  0.03624058]",0.0005,-6.075246334075928,-6.713016986846924,-5.346908092498779,0.028828710317611694
-17.0,-21.0,-20.64835164835165,1142.131868131868,0,3,107856,False,91,107,0c391b2a29354e99b8305984e66b5a4e,2020-05-10_05-14-41,1589087681,4.930333852767944,525.3917853832245,19310,ip-172-31-20-81,172.31.20.81,525.3917853832245,0,107,00000,0,"[-19.0, -20.0, -17.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -19.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -19.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1292, 1308, 1613, 1014, 1037, 1028, 1220, 1138, 1177, 1096, 1197, 1314, 1250, 1208, 1102, 1158, 1362, 1063, 1200, 1235, 1347, 1184, 1043, 1041, 1015, 1203, 1192, 1068, 1009, 1097, 1008, 1020, 1147, 1123, 1215, 1100, 1116, 1087, 1169, 1087, 996, 1010, 1197, 1188, 1201, 1152, 1027, 1204, 1140, 1093, 1138, 1224, 1194, 1163, 1117, 1214, 1217, 999, 1091, 1102, 1131, 1273, 1113, 1130, 1019, 1125, 1094, 1267, 1200, 1018, 1061, 1239, 1054, 1164, 1059, 1018, 1257, 1221, 1107, 1223, 1185, 1285, 1131, 1010, 1001, 1036, 1043, 1100, 1023, 1133, 1264]",15.834,2020.953,5.091,107856,284960,107856,213,52.21666666666666,44.5,0.17666666666666667,0.0558607452511748,0.0,0.11104109836509486,"[-0.15775013  0.02575827  0.0454607   0.01284885 -0.06911755 -0.12757063
 -0.14975166 -0.06124926 -0.14322996 -0.12902355 -0.03941679 -0.07382727
 -0.00592947  0.11124182 -0.18289757  0.66977406 -0.67386866  0.02610397
  0.15330076 -0.06847143 -0.09045029 -0.20116425 -0.01670504 -0.03622198
  0.9967437   0.13118935 -0.01902676 -0.08021593 -0.03760052 -0.23138285
  0.02214384 -0.08283758]",0.0005,-6.175922393798828,-6.672488212585449,-5.301251411437988,-0.015098243951797485
-17.0,-21.0,-20.64835164835165,1142.131868131868,0,3,108864,False,91,108,0c391b2a29354e99b8305984e66b5a4e,2020-05-10_05-14-46,1589087686,4.8786351680755615,530.2704205513,19310,ip-172-31-20-81,172.31.20.81,530.2704205513,0,108,00000,0,"[-19.0, -20.0, -17.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -19.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -19.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1292, 1308, 1613, 1014, 1037, 1028, 1220, 1138, 1177, 1096, 1197, 1314, 1250, 1208, 1102, 1158, 1362, 1063, 1200, 1235, 1347, 1184, 1043, 1041, 1015, 1203, 1192, 1068, 1009, 1097, 1008, 1020, 1147, 1123, 1215, 1100, 1116, 1087, 1169, 1087, 996, 1010, 1197, 1188, 1201, 1152, 1027, 1204, 1140, 1093, 1138, 1224, 1194, 1163, 1117, 1214, 1217, 999, 1091, 1102, 1131, 1273, 1113, 1130, 1019, 1125, 1094, 1267, 1200, 1018, 1061, 1239, 1054, 1164, 1059, 1018, 1257, 1221, 1107, 1223, 1185, 1285, 1131, 1010, 1001, 1036, 1043, 1100, 1023, 1133, 1264]",15.522,2061.656,4.482,108864,287648,108864,215,51.74000000000001,44.5,0.164,0.055860745251174806,0.0,0.3833666297353223,"[-0.05419397 -0.14517641 -0.04912519 -0.1574893  -0.06313562 -0.04774904
 -0.06103325 -0.15388203 -0.14804506 -0.11263371 -0.09218979  0.01205778
 -0.13270473 -0.07770252 -0.5791416  -0.07743311 -0.36744928 -0.13704062
 -0.10536194 -0.06905079 -0.09749937 -0.00969934 -0.06725073  0.01126289
  0.0119977   0.05684757 -0.10299063 -0.03363228 -0.02858543 -0.09578705
 -0.04816246 -0.18648434]",0.0005,-5.789412975311279,-6.739648818969727,-5.028958797454834,-0.10026448965072632
-17.0,-21.0,-20.648936170212767,1141.7978723404256,3,3,109872,False,94,109,0c391b2a29354e99b8305984e66b5a4e,2020-05-10_05-14-51,1589087691,5.003635883331299,535.2740564346313,19310,ip-172-31-20-81,172.31.20.81,535.2740564346313,0,109,00000,0,"[-20.0, -21.0, -21.0, -19.0, -20.0, -17.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -19.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -19.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1122, 1093, 1180, 1292, 1308, 1613, 1014, 1037, 1028, 1220, 1138, 1177, 1096, 1197, 1314, 1250, 1208, 1102, 1158, 1362, 1063, 1200, 1235, 1347, 1184, 1043, 1041, 1015, 1203, 1192, 1068, 1009, 1097, 1008, 1020, 1147, 1123, 1215, 1100, 1116, 1087, 1169, 1087, 996, 1010, 1197, 1188, 1201, 1152, 1027, 1204, 1140, 1093, 1138, 1224, 1194, 1163, 1117, 1214, 1217, 999, 1091, 1102, 1131, 1273, 1113, 1130, 1019, 1125, 1094, 1267, 1200, 1018, 1061, 1239, 1054, 1164, 1059, 1018, 1257, 1221, 1107, 1223, 1185, 1285, 1131, 1010, 1001, 1036, 1043, 1100, 1023, 1133, 1264]",16.094,1988.37,5.188,109872,290336,109872,217,52.08333333333334,44.5,0.17,0.0558607452511748,0.0,0.19894229652924564,"[ 0.107584    0.01559353  0.01878834 -0.23878193  0.04137468 -0.00784731
  0.10120279  0.19877577  0.07916927  0.11704606  0.14458084  0.08518076
 -0.35557508  0.06813097  0.0459857   0.56064415  0.18223715  0.0015111
  0.15305424  0.1314702  -0.29605293 -0.00154352  0.04035568 -0.00291252
  0.10740852  0.08994579  0.14420795 -0.07692194  0.10823727  0.01490402
  0.154068    0.05164194]",0.0005,-5.299068450927734,-6.403103351593018,-0.8868841528892517,0.05573323369026184
-17.0,-21.0,-20.648936170212767,1141.7978723404256,0,3,110880,False,94,110,0c391b2a29354e99b8305984e66b5a4e,2020-05-10_05-14-56,1589087696,4.930708408355713,540.2047648429871,19310,ip-172-31-20-81,172.31.20.81,540.2047648429871,0,110,00000,0,"[-19.0, -20.0, -17.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -19.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -19.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0]","[1292, 1308, 1613, 1014, 1037, 1028, 1220, 1138, 1177, 1096, 1197, 1314, 1250, 1208, 1102, 1158, 1362, 1063, 1200, 1235, 1347, 1184, 1043, 1041, 1015, 1203, 1192, 1068, 1009, 1097, 1008, 1020, 1147, 1123, 1215, 1100, 1116, 1087, 1169, 1087, 996, 1010, 1197, 1188, 1201, 1152, 1027, 1204, 1140, 1093, 1138, 1224, 1194, 1163, 1117, 1214, 1217, 999, 1091, 1102, 1131, 1273, 1113, 1130, 1019, 1125, 1094, 1267, 1200, 1018, 1061, 1239, 1054, 1164, 1059, 1018, 1257, 1221, 1107, 1223, 1185, 1285, 1131, 1010, 1001, 1036, 1043, 1100, 1023, 1133, 1264, 1122, 1093, 1180]",15.963,2004.59,5.099,110880,293024,110880,219,52.54999999999999,44.5,0.15833333333333333,0.0558607452511748,0.0,0.14837933361316258,"[-5.9950829e-02  2.0094872e-02 -1.0625219e-01 -6.6187382e-02
  1.1607838e-01 -5.1875114e-03  1.5036392e-01 -6.7777634e-03
  4.0960312e-04 -2.3788071e-01 -3.6914349e-02 -6.6839218e-02
 -3.8692474e-02 -1.8483353e-01  4.3744087e-02  6.2475204e-02
  1.2435436e-01 -6.3725948e-02 -1.2257576e-02  4.7829151e-02
  2.0559788e-02 -6.1576557e-01 -3.6627769e-02  1.3488960e-01
  4.7563076e-02 -6.6285610e-02 -2.1999836e-02 -2.6458263e-02
 -4.8998356e-02 -6.7876339e-02  2.1347046e-02 -1.2980127e-01]",0.0005,-5.179221153259277,-6.085525989532471,-0.796812891960144,-0.03467510640621185
-17.0,-21.0,-20.648936170212767,1141.7978723404256,0,3,111888,False,94,111,0c391b2a29354e99b8305984e66b5a4e,2020-05-10_05-15-01,1589087701,4.866604804992676,545.0713696479797,19310,ip-172-31-20-81,172.31.20.81,545.0713696479797,0,111,00000,0,"[-19.0, -20.0, -17.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -19.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -19.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0]","[1292, 1308, 1613, 1014, 1037, 1028, 1220, 1138, 1177, 1096, 1197, 1314, 1250, 1208, 1102, 1158, 1362, 1063, 1200, 1235, 1347, 1184, 1043, 1041, 1015, 1203, 1192, 1068, 1009, 1097, 1008, 1020, 1147, 1123, 1215, 1100, 1116, 1087, 1169, 1087, 996, 1010, 1197, 1188, 1201, 1152, 1027, 1204, 1140, 1093, 1138, 1224, 1194, 1163, 1117, 1214, 1217, 999, 1091, 1102, 1131, 1273, 1113, 1130, 1019, 1125, 1094, 1267, 1200, 1018, 1061, 1239, 1054, 1164, 1059, 1018, 1257, 1221, 1107, 1223, 1185, 1285, 1131, 1010, 1001, 1036, 1043, 1100, 1023, 1133, 1264, 1122, 1093, 1180]",15.613,2049.579,4.548,111888,295712,111888,221,52.58,44.5,0.16999999999999998,0.055860745251174806,0.0,0.26559947649205895,"[-8.52046013e-02 -6.71687126e-02 -5.26456833e-02  6.37054443e-04
 -5.18274307e-02  7.19308853e-02 -1.05688095e-01 -8.28242302e-02
 -1.58257961e-01 -6.81467056e-02 -6.73880577e-02 -3.49292755e-02
 -1.73374653e-01  5.45549393e-03 -2.67412663e-02 -5.66802025e-02
 -1.02398396e-01 -9.96780396e-03 -5.79156876e-02 -2.34427452e-02
  3.51314545e-02 -2.15950012e-02  1.73554420e-02 -1.04637146e-02
 -6.95700645e-02 -4.33678627e-02 -4.44483757e-02 -8.24837685e-02
 -1.06440544e-01 -3.10019112e+00 -9.29832458e-05 -1.59792423e-01]",0.0005,-5.1924943923950195,-5.977536678314209,-0.6628645062446594,-0.1478917896747589
-17.0,-21.0,-20.63917525773196,1144.6082474226805,3,3,112896,False,97,112,0c391b2a29354e99b8305984e66b5a4e,2020-05-10_05-15-06,1589087706,4.976144790649414,550.0475144386292,19310,ip-172-31-20-81,172.31.20.81,550.0475144386292,0,112,00000,0,"[-21.0, -21.0, -19.0, -19.0, -20.0, -17.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -19.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -19.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0]","[1223, 1059, 1416, 1292, 1308, 1613, 1014, 1037, 1028, 1220, 1138, 1177, 1096, 1197, 1314, 1250, 1208, 1102, 1158, 1362, 1063, 1200, 1235, 1347, 1184, 1043, 1041, 1015, 1203, 1192, 1068, 1009, 1097, 1008, 1020, 1147, 1123, 1215, 1100, 1116, 1087, 1169, 1087, 996, 1010, 1197, 1188, 1201, 1152, 1027, 1204, 1140, 1093, 1138, 1224, 1194, 1163, 1117, 1214, 1217, 999, 1091, 1102, 1131, 1273, 1113, 1130, 1019, 1125, 1094, 1267, 1200, 1018, 1061, 1239, 1054, 1164, 1059, 1018, 1257, 1221, 1107, 1223, 1185, 1285, 1131, 1010, 1001, 1036, 1043, 1100, 1023, 1133, 1264, 1122, 1093, 1180]",15.859,2017.835,5.026,112896,298400,112896,223,52.1,44.5,0.155,0.0558607452511748,0.0,0.16510958722834565,"[ 0.09479427  0.08638191 -0.0695715   0.04655123 -0.06127644  0.39947176
  0.08970642  0.0167613   0.06145191 -0.11633015  0.0057807   0.46908474
  0.06845999 -0.04823685 -0.14078093 -0.07429123  0.10544586  0.37131643
  0.03125572 -0.20935678  0.01201105  0.04399967 -0.0277853  -0.07592678
  0.00330019  0.05980921 -0.02108622 -0.05425787  0.09701729 -0.01053953
  0.24553728  0.1380372 ]",0.0005,-5.4277424812316895,-6.4428324699401855,-0.7185937762260437,0.048022955656051636
